Des-I,Emp-I,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,day_period,is_high_season,delay_status
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,7,1,2017,Sabado,N,morning,True,False
SCIE,LAN,SCIE,LXP,9,1,2017,Lunes,N,morning,True,False
SCIE,LAN,SCIE,LXP,10,1,2017,Martes,N,morning,True,False
SCIE,LAN,SCIE,LXP,11,1,2017,Miercoles,N,morning,True,False
SCIE,LAN,SCIE,LXP,12,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,14,1,2017,Sabado,N,morning,True,False
SCIE,LAN,SCIE,LXP,16,1,2017,Lunes,N,morning,True,False
SCIE,LAN,SCIE,LXP,17,1,2017,Martes,N,morning,True,False
SCIE,LAN,SCIE,LXP,18,1,2017,Miercoles,N,morning,True,False
SCIE,LAN,SCIE,LXP,19,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,21,1,2017,Sabado,N,morning,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,23,1,2017,Lunes,N,morning,True,False
SCIE,LAN,SCIE,LXP,24,1,2017,Martes,N,morning,True,False
SCIE,LAN,SCIE,LXP,25,1,2017,Miercoles,N,morning,True,False
SCIE,LAN,SCIE,LXP,26,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,28,1,2017,Sabado,N,morning,True,True
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,30,1,2017,Lunes,N,morning,True,False
SCIE,LAN,SCIE,LXP,31,1,2017,Martes,N,morning,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,morning,True,True
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,morning,True,False
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,morning,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,3,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,5,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,7,1,2017,Sabado,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,9,1,2017,Lunes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,10,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,12,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,17,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,19,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,24,1,2017,Martes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,26,1,2017,Jueves,N,morning,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,31,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,3,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,9,1,2017,Lunes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,10,1,2017,Martes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,17,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,19,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,24,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,31,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,3,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,7,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,9,1,2017,Lunes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,10,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,17,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,19,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,24,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,28,1,2017,Sabado,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,31,1,2017,Martes,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,afternoon,True,True
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,evening,True,False
SCIE,LAN,SCIE,LXP,2,1,2017,Lunes,N,evening,True,False
SCIE,LAN,SCIE,LXP,3,1,2017,Martes,N,evening,True,False
SCIE,LAN,SCIE,LXP,4,1,2017,Miercoles,N,evening,True,False
SCIE,LAN,SCIE,LXP,5,1,2017,Jueves,N,evening,True,False
SCIE,LAN,SCIE,LXP,6,1,2017,Viernes,N,evening,True,True
SCIE,LAN,SCIE,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCIE,LAN,SCIE,LXP,9,1,2017,Lunes,N,evening,True,False
SCIE,LAN,SCIE,LXP,10,1,2017,Martes,N,evening,True,False
SCIE,LAN,SCIE,LXP,11,1,2017,Miercoles,N,evening,True,False
SCIE,LAN,SCIE,LXP,12,1,2017,Jueves,N,evening,True,False
SCIE,LAN,SCIE,LXP,13,1,2017,Viernes,N,evening,True,False
SCIE,LAN,SCIE,LXP,15,1,2017,Domingo,N,evening,True,False
SCIE,LAN,SCIE,LXP,16,1,2017,Lunes,N,evening,True,False
SCIE,LAN,SCIE,LXP,17,1,2017,Martes,N,evening,True,True
SCIE,LAN,SCIE,LXP,18,1,2017,Miercoles,N,evening,True,False
SCIE,LAN,SCIE,LXP,19,1,2017,Jueves,N,evening,True,True
SCIE,LAN,SCIE,LXP,20,1,2017,Viernes,N,evening,True,False
SCIE,LAN,SCIE,LXP,22,1,2017,Domingo,N,evening,True,False
SCIE,LAN,SCIE,LXP,23,1,2017,Lunes,N,evening,True,False
SCIE,LAN,SCIE,LXP,24,1,2017,Martes,N,evening,True,False
SCIE,LAN,SCIE,LXP,25,1,2017,Miercoles,N,evening,True,False
SCIE,LAN,SCIE,LXP,26,1,2017,Jueves,N,evening,True,False
SCIE,LAN,SCIE,LXP,27,1,2017,Viernes,N,evening,True,False
SCIE,LAN,SCIE,LXP,29,1,2017,Domingo,N,evening,True,False
SCIE,LAN,SCIE,LXP,30,1,2017,Lunes,N,evening,True,False
SCIE,LAN,SCIE,LXP,31,1,2017,Martes,N,evening,True,False
SCIE,LAN,SCIE,LXP,1,1,2017,Domingo,N,evening,True,False
SCQP,LAN,SCQP,LXP,2,1,2017,Lunes,N,morning,True,True
SCQP,LAN,SCQP,LXP,3,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,4,1,2017,Miercoles,N,morning,True,False
SCQP,LAN,SCQP,LXP,5,1,2017,Jueves,N,morning,True,False
SCQP,LAN,SCQP,LXP,6,1,2017,Viernes,N,morning,True,False
SCQP,LAN,SCQP,LXP,8,1,2017,Domingo,N,morning,True,False
SCQP,LAN,SCQP,LXP,9,1,2017,Lunes,N,morning,True,False
SCQP,LAN,SCQP,LXP,10,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,11,1,2017,Miercoles,N,morning,True,False
SCQP,LAN,SCQP,LXP,12,1,2017,Jueves,N,morning,True,False
SCQP,LAN,SCQP,LXP,13,1,2017,Viernes,N,morning,True,True
SCQP,LAN,SCQP,LXP,15,1,2017,Domingo,N,morning,True,False
SCQP,LAN,SCQP,LXP,16,1,2017,Lunes,N,morning,True,False
SCQP,LAN,SCQP,LXP,17,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,18,1,2017,Miercoles,N,morning,True,False
SCQP,LAN,SCQP,LXP,19,1,2017,Jueves,N,morning,True,True
SCQP,LAN,SCQP,LXP,20,1,2017,Viernes,N,morning,True,False
SCQP,LAN,SCQP,LXP,22,1,2017,Domingo,N,morning,True,False
SCQP,LAN,SCQP,LXP,23,1,2017,Lunes,N,morning,True,False
SCQP,LAN,SCQP,LXP,24,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,25,1,2017,Miercoles,N,morning,True,False
SCQP,LAN,SCQP,LXP,26,1,2017,Jueves,N,morning,True,False
SCQP,LAN,SCQP,LXP,27,1,2017,Viernes,N,morning,True,True
SCQP,LAN,SCQP,LXP,29,1,2017,Domingo,N,morning,True,True
SCQP,LAN,SCQP,LXP,30,1,2017,Lunes,N,morning,True,False
SCQP,LAN,SCQP,LXP,31,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,1,1,2017,Domingo,N,morning,True,False
SCQP,LAN,SCQP,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,3,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,6,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,7,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,9,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,10,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,17,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,22,1,2017,Domingo,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,24,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,30,1,2017,Lunes,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,31,1,2017,Martes,N,morning,True,False
SCQP,LAN,SCQP,LXP,1,1,2017,Domingo,N,morning,True,False
SCQP,LAN,SCQP,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,6,1,2017,Viernes,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,7,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,10,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,17,1,2017,Martes,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,19,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,21,1,2017,Sabado,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,24,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,31,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,3,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,6,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,9,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,10,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,17,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,19,1,2017,Jueves,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,24,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,27,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,31,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,1,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,3,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,6,1,2017,Viernes,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,7,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,8,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,9,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,10,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,13,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,15,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,17,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,18,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,19,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,20,1,2017,Viernes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,22,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,24,1,2017,Martes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,25,1,2017,Miercoles,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,27,1,2017,Viernes,N,afternoon,True,True
SCQP,LAN,SCQP,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,29,1,2017,Domingo,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCQP,LAN,SCQP,LXP,31,1,2017,Martes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,2,1,2017,Lunes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,3,1,2017,Martes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,4,1,2017,Miercoles,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,5,1,2017,Jueves,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,6,1,2017,Viernes,N,morning,True,False
SCVD,LAN,SCVD,LXP,7,1,2017,Sabado,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,8,1,2017,Domingo,N,morning,True,False
SCVD,LAN,SCVD,LXP,9,1,2017,Lunes,N,afternoon,True,True
SCVD,LAN,SCVD,LXP,10,1,2017,Martes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,11,1,2017,Miercoles,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,12,1,2017,Jueves,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,13,1,2017,Viernes,N,morning,True,False
SCVD,LAN,SCVD,LXP,14,1,2017,Sabado,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,15,1,2017,Domingo,N,morning,True,False
SCVD,LAN,SCVD,LXP,16,1,2017,Lunes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,17,1,2017,Martes,N,afternoon,True,True
SCVD,LAN,SCVD,LXP,18,1,2017,Miercoles,N,afternoon,True,True
SCVD,LAN,SCVD,LXP,19,1,2017,Jueves,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,20,1,2017,Viernes,N,morning,True,False
SCVD,LAN,SCVD,LXP,21,1,2017,Sabado,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,22,1,2017,Domingo,N,morning,True,False
SCVD,LAN,SCVD,LXP,23,1,2017,Lunes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,24,1,2017,Martes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,25,1,2017,Miercoles,N,afternoon,True,True
SCVD,LAN,SCVD,LXP,26,1,2017,Jueves,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,27,1,2017,Viernes,N,morning,True,False
SCVD,LAN,SCVD,LXP,28,1,2017,Sabado,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,29,1,2017,Domingo,N,morning,True,True
SCVD,LAN,SCVD,LXP,30,1,2017,Lunes,N,afternoon,True,False
SCVD,LAN,SCVD,LXP,31,1,2017,Martes,N,afternoon,True,False
SCJO,LAN,SCJO,LXP,1,1,2017,Domingo,N,morning,True,False
SCJO,LAN,SCJO,LXP,3,1,2017,Martes,N,morning,True,False
SCJO,LAN,SCJO,LXP,6,1,2017,Viernes,N,morning,True,False
SCJO,LAN,SCJO,LXP,8,1,2017,Domingo,N,morning,True,False
SCJO,LAN,SCJO,LXP,10,1,2017,Martes,N,morning,True,False
SCJO,LAN,SCJO,LXP,13,1,2017,Viernes,N,morning,True,True
SCJO,LAN,SCJO,LXP,15,1,2017,Domingo,N,morning,True,False
SCJO,LAN,SCJO,LXP,17,1,2017,Martes,N,morning,True,False
SCJO,LAN,SCJO,LXP,20,1,2017,Viernes,N,morning,True,False
SCJO,LAN,SCJO,LXP,22,1,2017,Domingo,N,morning,True,False
SCJO,LAN,SCJO,LXP,24,1,2017,Martes,N,morning,True,False
SCJO,LAN,SCJO,LXP,27,1,2017,Viernes,N,morning,True,False
SCJO,LAN,SCJO,LXP,29,1,2017,Domingo,N,morning,True,True
SCJO,LAN,SCJO,LXP,31,1,2017,Martes,N,morning,True,False
SCTE,LAN,SCTE,LXP,2,1,2017,Lunes,N,morning,True,False
SCTE,LAN,SCTE,LXP,3,1,2017,Martes,N,morning,True,False
SCTE,LAN,SCTE,LXP,4,1,2017,Miercoles,N,morning,True,False
SCTE,LAN,SCTE,LXP,6,1,2017,Viernes,N,morning,True,False
SCTE,LAN,SCTE,LXP,7,1,2017,Sabado,N,morning,True,False
SCTE,LAN,SCTE,LXP,8,1,2017,Domingo,N,morning,True,False
SCTE,LAN,SCTE,LXP,9,1,2017,Lunes,N,morning,True,False
SCTE,LAN,SCTE,LXP,10,1,2017,Martes,N,morning,True,False
SCTE,LAN,SCTE,LXP,11,1,2017,Miercoles,N,morning,True,False
SCTE,LAN,SCTE,LXP,13,1,2017,Viernes,N,morning,True,True
SCTE,LAN,SCTE,LXP,14,1,2017,Sabado,N,morning,True,False
SCTE,LAN,SCTE,LXP,15,1,2017,Domingo,N,morning,True,True
SCTE,LAN,SCTE,LXP,16,1,2017,Lunes,N,morning,True,False
SCTE,LAN,SCTE,LXP,17,1,2017,Martes,N,morning,True,False
SCTE,LAN,SCTE,LXP,18,1,2017,Miercoles,N,morning,True,False
SCTE,LAN,SCTE,LXP,20,1,2017,Viernes,N,morning,True,False
